******** BOOKKEEPER/CommitList.txt ******
TOTAL NUMBER:1127

Commit{id=9ea37773fa07e8e1c16e654020ae34c3d6564963, ticket=null, release=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}}
Commit{id=e2487b794ef8d93a1d1380a62ffa212381930393, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=c4519d96d592967aaad1d056db3d31cbe56de865, ticket=Ticket{ticketID='BOOKKEEPER-415', creationDate=2012-10-04, resolutionDate=2012-10-10, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=ce0e7b2077d495ca9f4192da1154f565cb9def5b, ticket=Ticket{ticketID='BOOKKEEPER-413', creationDate=2012-10-01, resolutionDate=2012-10-10, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=de64ff31f01e2a6e7889bae8d75681d2176f21bc, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=bf3d55f0cbd3461626148ad436a78923047dd797, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=2385d7a7054dd7e4c3241374b1f5f57360a5a468, ticket=Ticket{ticketID='BOOKKEEPER-436', creationDate=2012-10-16, resolutionDate=2012-10-16, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=cb059545270e4517c90d2b52000ea06404307f16, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=5f9f6ef0719a19e48815e8b021da43e8ad15f6f7, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=794d8c6a363433bc129deeb5568e83ac716379e6, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=81aa20165c13aab333f9f0fd6b4e948de2ba1cef, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=d0807e31f6d531cee5898bea3c2af3e312dbe61b, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=db1484669db7076d71b0ad890f8867e86a18229f, ticket=Ticket{ticketID='BOOKKEEPER-427', creationDate=2012-10-09, resolutionDate=2012-10-23, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=eb01b7c1a9d22a55f0107d8b3ba60807d4fd05f4, ticket=Ticket{ticketID='BOOKKEEPER-424', creationDate=2012-10-07, resolutionDate=2012-10-25, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=2c7236cf339a2de3cf3fbc0aaa8cd88cc4398ca0, ticket=Ticket{ticketID='BOOKKEEPER-424', creationDate=2012-10-07, resolutionDate=2012-10-25, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=92}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=7dced572419c90b27b587eccc09d48032e7a6a9c, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=ffd46bcd1c7e2c78f6d41355a2215f73661764c1, ticket=Ticket{ticketID='BOOKKEEPER-441', creationDate=2012-10-24, resolutionDate=2012-10-26, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=3a9a88708d3a1e9e2337a8cc99c3bb727f93ffc4, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=223a3fb3fbc78fe4dc1922967fe3daa3edfc3fb2, ticket=Ticket{ticketID='BOOKKEEPER-439', creationDate=2012-10-19, resolutionDate=2012-10-26, injectedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=536d86ec4b93909e870d6bc65fba7037360ea036, ticket=Ticket{ticketID='BOOKKEEPER-425', creationDate=2012-10-09, resolutionDate=2012-10-26, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=fb28dd140d1c0f6b3737f840b9d62da36713d820, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=0658723fdbcfeceddc983b770d78b01602a64f06, ticket=Ticket{ticketID='BOOKKEEPER-434', creationDate=2012-10-15, resolutionDate=2012-10-31, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=f633075dd0b0cae6c50db0f7284798089a9cf83b, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=2dd4ff7d82d7dc95eb959ad803164f2a5df96968, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=da1b308ba8eb4dc0cd93b5ad19065067c354f242, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=c32437ad4ff1d1e267f885a0bd67100cebb57ba6, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=9b7b78890c2f0631a2b62bbbaa8de35ede102c0e, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=0a164a8f7166b853cbf874b91f9a82e51f13f668, ticket=Ticket{ticketID='BOOKKEEPER-468', creationDate=2012-11-19, resolutionDate=2012-11-21, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=10091096ec339c1524877195172325343b20e02f, ticket=Ticket{ticketID='BOOKKEEPER-466', creationDate=2012-11-19, resolutionDate=2012-11-21, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=afa7a082a6f8ab6936729fb68d84bcebf09e1f19, ticket=Ticket{ticketID='BOOKKEEPER-454', creationDate=2012-11-02, resolutionDate=2012-11-22, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=b3a05cd74652affe4a69f40609de0b92769e05a4, ticket=Ticket{ticketID='BOOKKEEPER-467', creationDate=2012-11-19, resolutionDate=2012-11-23, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=e789bc0dae00b6e8881912a73c1e55f370c83c84, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=967149c238389e96b760dbda4d4f722aee46b0b5, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=e2d624f8b09beca1f3a5c9224aad1aa254642f28, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=8a3b4ac9a70eca5e55f7c5163c9c62d677c06aa7, ticket=Ticket{ticketID='BOOKKEEPER-471', creationDate=2012-11-19, resolutionDate=2012-11-27, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=d3ee645781a1ed422d53a027e3d397451dd4c0d2, ticket=Ticket{ticketID='BOOKKEEPER-479', creationDate=2012-11-27, resolutionDate=2012-11-27, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=38336805e367664fbda2a9c6993d5d343c956752, ticket=Ticket{ticketID='BOOKKEEPER-477', creationDate=2012-11-23, resolutionDate=2012-11-27, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=9512c57d2c370604e732037c8a3cf262cb60b8a9, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=0d198abad7b41d8326913384967aeb1239ab0528, ticket=Ticket{ticketID='BOOKKEEPER-457', creationDate=2012-11-06, resolutionDate=2012-11-29, injectedVersion=Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=110}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=ea84d6cc0f7ba8549466104175777369b6de5fac, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=aa1fecd255bcc3c23d4037c675df88c9c0ba78ab, ticket=Ticket{ticketID='BOOKKEEPER-481', creationDate=2012-11-27, resolutionDate=2012-11-30, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=2522f9863b30359b617b6fd2ab6190c1f1cc8570, ticket=Ticket{ticketID='BOOKKEEPER-480', creationDate=2012-11-27, resolutionDate=2012-11-30, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=3ce797955e66d709fd9d96419bc484cab4ddeec3, ticket=null, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=e14983cbea5238a75a45bff4f23a8e431a5892f0, ticket=Ticket{ticketID='BOOKKEEPER-482', creationDate=2012-11-27, resolutionDate=2012-12-01, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}

Commit{id=100785f6f1feb2e6dd1c7de769adab5c88e87427, ticket=Ticket{ticketID='BOOKKEEPER-485', creationDate=2012-11-27, resolutionDate=2012-12-01, injectedVersion=Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, openingVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, fixedVersion=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}, affectedVersions=[Release{id=1, releaseName='4.0.0', releaseDate=2011-12-07, size commitList=0}, Release{id=2, releaseName='4.1.0', releaseDate=2012-06-13, size commitList=0}]}, release=Release{id=3, releaseName='4.1.1', releaseDate=2013-01-16, size commitList=199}}
